id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
16840727,Brooklyn,Bedford-Stuyvesant,40.68749,-73.94131,Private room,4.174387269895637,30,4,0.06,1,0
16619241,Queens,Springfield Gardens,40.68074,-73.75523,Private room,4.68213122712422,1,372,5.65,1,194
16841998,Brooklyn,Bushwick,40.69338,-73.90546,Private room,3.6888794541139363,30,6,0.09,1,0
16620082,Brooklyn,Williamsburg,40.70498,-73.94165,Private room,4.0943445622221,30,17,0.29,1,0
16987479,Brooklyn,Clinton Hill,40.69246,-73.96428,Entire home/apt,5.056245805348308,30,5,0.08,2,0
16843605,Brooklyn,Clinton Hill,40.68907,-73.96492,Entire home/apt,5.634789603169249,2,53,0.85,1,246
16844707,Manhattan,Harlem,40.82544,-73.95355,Private room,3.912023005428146,7,15,0.3,2,36
16620235,Brooklyn,Bedford-Stuyvesant,40.68389,-73.94186,Entire home/apt,5.043425116919247,5,174,2.65,2,159
16846366,Manhattan,Upper West Side,40.78226,-73.98471,Entire home/apt,6.902742737158593,5,30,0.48,1,36
16846918,Brooklyn,Bushwick,40.69631,-73.91759,Private room,4.499809670330265,30,2,0.03,1,0
16621121,Brooklyn,Williamsburg,40.70216,-73.93964,Private room,4.382026634673881,2,3,0.46,1,259
16855055,Brooklyn,Williamsburg,40.70631,-73.94817,Private room,4.634728988229636,2,69,1.07,2,4
16625310,Brooklyn,Bedford-Stuyvesant,40.68687,-73.92956,Private room,3.367295829986474,30,0,0.0,1,0
16859099,Queens,Sunnyside,40.73741,-73.92395,Private room,5.602118820879701,365,58,0.9,3,339
16992922,Manhattan,Battery Park City,40.70898,-74.01565,Entire home/apt,5.298317366548036,30,1,0.02,3,0
16860045,Queens,Ditmars Steinway,40.76986,-73.89405,Entire home/apt,3.828641396489095,30,39,0.61,2,76
16861543,Brooklyn,Park Slope,40.67439,-73.98002,Entire home/apt,4.9344739331306915,7,7,0.11,2,0
16994272,Manhattan,Harlem,40.80996,-73.95401,Entire home/apt,5.991464547107982,30,9,0.19,1,0
16628617,Manhattan,Hell's Kitchen,40.76601,-73.9852,Entire home/apt,5.1647859739235145,30,15,0.24,2,0
16869989,Brooklyn,Williamsburg,40.71138,-73.96141,Entire home/apt,5.41610040220442,30,12,0.18,1,335
16630483,Manhattan,Kips Bay,40.7389,-73.98136,Entire home/apt,4.969813299576001,30,2,0.03,1,0
16630594,Brooklyn,Greenpoint,40.736,-73.95534,Private room,4.6443908991413725,30,7,0.12,2,0
16634357,Manhattan,Upper East Side,40.7767,-73.95327,Entire home/apt,6.80128303447162,30,6,0.1,1,0
17000577,Brooklyn,Brooklyn Heights,40.69893,-73.99392,Entire home/apt,5.541263545158426,70,18,0.28,1,92
17005665,Manhattan,Upper East Side,40.7848,-73.94995,Entire home/apt,4.48863636973214,20,60,0.97,3,155
17008022,Manhattan,Morningside Heights,40.80867,-73.95708,Private room,4.59511985013459,30,32,0.52,1,0
17013623,Brooklyn,Greenpoint,40.72784,-73.94455,Private room,4.07753744390572,3,84,1.31,1,0
16869999,Manhattan,Harlem,40.81656,-73.9374,Private room,4.532599493153256,1,68,1.06,1,338
17018418,Manhattan,Washington Heights,40.837,-73.94209,Private room,4.174387269895637,1,7,0.25,1,241
16870689,Brooklyn,Bay Ridge,40.63822,-74.02687,Private room,3.6888794541139363,1,7,0.14,2,290
16634459,Manhattan,Harlem,40.81541,-73.93674,Private room,4.110873864173311,3,62,1.02,1,319
16870827,Brooklyn,Bay Ridge,40.63769,-74.0267,Private room,4.04305126783455,1,91,1.48,2,56
16871240,Queens,Sunnyside,40.74502,-73.9182,Entire home/apt,4.248495242049359,30,2,0.03,1,0
16637954,Queens,Richmond Hill,40.70085,-73.82409,Private room,4.248495242049359,30,0,0.0,1,0
16873148,Queens,Maspeth,40.73299,-73.89457,Entire home/apt,5.14166355650266,3,134,2.43,1,147
16643778,Manhattan,Harlem,40.82868,-73.94384,Entire home/apt,4.787491742782046,30,14,0.22,1,0
17023406,Queens,Astoria,40.76756,-73.92428,Shared room,3.5263605246161616,30,3,0.05,1,0
16874685,Manhattan,Midtown,40.74468,-73.99075,Private room,4.787491742782046,30,8,0.13,2,0
17023591,Queens,Fresh Meadows,40.74217,-73.7889,Private room,3.6888794541139363,30,18,0.28,2,0
17025831,Manhattan,Upper West Side,40.77863,-73.98087,Entire home/apt,5.298317366548036,30,0,0.0,1,0
16644223,Brooklyn,Park Slope,40.67848,-73.97981,Private room,3.871201010907891,30,0,0.0,1,0
16649739,Brooklyn,Midwood,40.61391,-73.95347,Entire home/apt,4.962844630259907,2,155,2.46,1,64
16883282,Manhattan,West Village,40.73219,-74.01051,Entire home/apt,5.424950017481403,30,0,0.0,1,0
16650612,Manhattan,Hell's Kitchen,40.76283,-73.98718,Entire home/apt,5.135798437050262,30,6,0.09,1,0
17031720,Manhattan,East Harlem,40.79142,-73.94541,Private room,4.248495242049359,30,0,0.0,1,0
17041225,Brooklyn,Greenpoint,40.7273,-73.9577,Entire home/apt,5.220355825078324,30,35,0.54,2,0
17042235,Brooklyn,Williamsburg,40.71222,-73.96229,Entire home/apt,5.521460917862246,30,15,0.24,1,0
16884027,Manhattan,Harlem,40.80426,-73.94583,Entire home/apt,4.74493212836325,30,9,0.14,1,0
16885058,Brooklyn,Bushwick,40.70042,-73.93866,Entire home/apt,4.382026634673881,30,0,0.0,1,0
16893907,Queens,Astoria,40.76774,-73.91674,Entire home/apt,5.0238805208462765,4,17,0.28,1,156
17044854,Bronx,Fordham,40.8559,-73.90086,Private room,3.9318256327243257,5,32,0.72,1,138
17045905,Manhattan,East Village,40.72489,-73.98854,Entire home/apt,4.74493212836325,30,4,0.08,1,0
16659292,Brooklyn,Fort Greene,40.68692,-73.97287,Entire home/apt,4.553876891600541,3,140,2.17,1,20
16662770,Brooklyn,Boerum Hill,40.69021,-73.99157,Private room,3.4011973816621555,2,38,0.59,3,0
16893929,Manhattan,SoHo,40.72641,-73.99909,Entire home/apt,6.476972362889683,7,15,0.24,1,83
16662964,Queens,Long Island City,40.75517,-73.93389,Entire home/apt,4.700480365792417,30,1,0.02,1,0
17045913,Brooklyn,Greenpoint,40.72996,-73.95395,Entire home/apt,4.59511985013459,30,15,0.24,1,0
16897571,Manhattan,Lower East Side,40.72094,-73.99221,Private room,4.5217885770490405,30,0,0.0,1,0
17046562,Brooklyn,East Flatbush,40.64017,-73.93056,Entire home/apt,5.19295685089021,30,58,0.91,1,0
16665181,Brooklyn,Bedford-Stuyvesant,40.68327,-73.93163,Private room,4.394449154672439,3,173,2.69,1,51
16898313,Brooklyn,Boerum Hill,40.68437,-73.98087,Entire home/apt,5.241747015059643,3,45,0.7,1,0
16899058,Manhattan,SoHo,40.72432,-74.0033,Entire home/apt,6.152732694704104,30,84,1.29,1,120
16677170,Manhattan,Chelsea,40.74332,-74.00078,Entire home/apt,5.480638923341991,2,227,3.48,1,203
16677256,Manhattan,Harlem,40.80565,-73.95129,Entire home/apt,5.37989735354046,3,143,2.26,1,272
16677358,Brooklyn,Sunset Park,40.64163,-74.01422,Private room,3.091042453358316,30,0,0.0,1,0
17047293,Brooklyn,Prospect-Lefferts Gardens,40.65987,-73.96118,Private room,4.442651256490317,4,21,0.56,1,268
17093180,Manhattan,Upper East Side,40.76881,-73.95251,Entire home/apt,4.787491742782046,30,87,1.35,1,0
17093264,Queens,Ozone Park,40.68274,-73.86265,Private room,4.219507705176107,30,11,0.34,1,225
16912472,Manhattan,East Village,40.72883,-73.98378,Private room,4.499809670330265,30,269,4.15,3,0
17095035,Bronx,Pelham Gardens,40.86651,-73.84209,Private room,3.713572066704308,1,53,0.86,5,0
16677866,Manhattan,East Harlem,40.79619,-73.93765,Entire home/apt,4.859812404361672,1,296,4.55,3,65
16913950,Manhattan,Hell's Kitchen,40.76111,-73.99409,Entire home/apt,4.787491742782046,30,8,0.15,189,215
16683931,Queens,Jackson Heights,40.75367,-73.88735,Entire home/apt,5.598421958998375,4,2,0.05,1,0
16686651,Manhattan,Lower East Side,40.72036,-73.99038,Private room,4.605170185988092,30,0,0.0,1,0
17097239,Brooklyn,Coney Island,40.576569,-73.985207,Entire home/apt,4.77912349311153,3,182,2.86,5,131
17097495,Manhattan,Harlem,40.809,-73.95166,Hotel room,4.919980925828125,1,78,1.21,4,119
17097898,Queens,Astoria,40.76001,-73.91535,Private room,4.007333185232471,30,46,0.75,2,307
17105446,Queens,Ditmars Steinway,40.77714,-73.91011,Private room,4.07753744390572,7,32,0.88,2,35
16914299,Brooklyn,Park Slope,40.66716,-73.97849,Entire home/apt,4.787491742782046,30,5,0.08,2,0
17106405,Manhattan,Harlem,40.83105,-73.95044,Entire home/apt,5.298317366548036,1,2,0.03,6,363
16688892,Brooklyn,Williamsburg,40.71381,-73.9389,Entire home/apt,4.442651256490317,2,13,0.2,1,0
16691242,Manhattan,Stuyvesant Town,40.72945,-73.97795,Private room,3.912023005428146,30,0,0.0,1,0
16914748,Brooklyn,Bedford-Stuyvesant,40.68361,-73.92496,Entire home/apt,4.605170185988092,30,54,0.87,1,24
16916708,Queens,Ditmars Steinway,40.77694,-73.91995,Entire home/apt,4.499809670330265,30,16,0.25,1,0
16691826,Manhattan,Hell's Kitchen,40.76498,-73.98593,Entire home/apt,4.584967478670572,30,4,0.06,1,0
16693953,Queens,Astoria,40.77379,-73.92929,Private room,4.276666119016055,4,26,0.41,2,215
17106418,Manhattan,Harlem,40.83122,-73.94856,Entire home/apt,5.298317366548036,2,3,0.05,6,364
17106473,Brooklyn,Carroll Gardens,40.68372,-73.9926,Entire home/apt,5.598421958998375,30,6,0.09,1,0
16917171,Manhattan,West Village,40.73572,-74.00264,Entire home/apt,4.927253685157205,30,1,0.02,1,0
17106644,Brooklyn,Crown Heights,40.67308,-73.95829,Entire home/apt,4.859812404361672,3,22,0.36,2,0
17107608,Brooklyn,Bushwick,40.684025,-73.909882,Private room,3.6888794541139363,31,5,0.36,2,235
17107656,Manhattan,East Village,40.72729,-73.98585,Entire home/apt,4.8283137373023015,30,2,0.03,1,0
16705588,Manhattan,Upper East Side,40.7832,-73.95279,Private room,4.605170185988092,30,2,0.03,1,0
16927533,Manhattan,Financial District,40.70442,-74.01593,Entire home/apt,4.672828834461906,300,1,0.02,1,0
16929145,Manhattan,Upper East Side,40.77916,-73.952,Private room,3.970291913552122,1,173,2.67,1,0
16706521,Manhattan,West Village,40.72984,-74.00425,Entire home/apt,4.700480365792417,30,9,0.15,1,0
17108395,Queens,Astoria,40.76585,-73.92779,Entire home/apt,4.859812404361672,30,14,0.22,1,0
16930274,Manhattan,Upper East Side,40.77045,-73.95517,Entire home/apt,4.59511985013459,30,31,0.59,1,0
17117631,Manhattan,Harlem,40.8093,-73.95204,Private room,4.919980925828125,1,44,0.69,4,107
17122054,Manhattan,East Harlem,40.80981,-73.93954,Entire home/apt,4.969813299576001,3,204,3.18,2,82
17122439,Manhattan,East Harlem,40.80971,-73.93829,Entire home/apt,4.770684624465665,3,233,3.64,2,52
17122814,Manhattan,East Harlem,40.79304,-73.94193,Private room,3.8066624897703196,30,104,1.76,2,42
17123646,Brooklyn,Sunset Park,40.64793,-73.99915,Private room,4.007333185232471,30,38,0.61,2,81
17130293,Brooklyn,Williamsburg,40.71599,-73.94146,Private room,4.48863636973214,2,6,0.12,2,0
16708692,Brooklyn,Bedford-Stuyvesant,40.67831,-73.92146,Entire home/apt,5.298317366548036,30,95,1.48,1,0
16709795,Manhattan,Upper East Side,40.77348,-73.95482,Entire home/apt,5.5093883366279774,30,0,0.0,1,0
16932674,Brooklyn,Bushwick,40.69912,-73.91645,Private room,3.6888794541139363,30,34,0.53,1,0
16716676,Brooklyn,Fort Greene,40.68733,-73.97406,Entire home/apt,5.0106352940962555,10,13,0.2,1,0
17133439,Manhattan,Midtown,40.74572,-73.98312,Entire home/apt,5.703782474656201,30,0,0.0,1,0
17133664,Brooklyn,Kensington,40.6448,-73.97914,Entire home/apt,4.276666119016055,30,12,0.19,1,0
16933481,Brooklyn,South Slope,40.66448,-73.99011,Entire home/apt,4.553876891600541,4,5,0.08,1,0
17134357,Manhattan,Upper West Side,40.78586,-73.9767,Private room,4.553876891600541,5,11,0.17,1,0
17137626,Manhattan,Harlem,40.82891,-73.94214,Private room,4.276666119016055,2,111,1.74,2,42
17139266,Brooklyn,Park Slope,40.67554,-73.98277,Entire home/apt,5.204006687076795,14,15,0.27,2,0
16718154,Manhattan,Midtown,40.76598,-73.98258,Entire home/apt,5.733341276897746,30,0,0.0,64,334
16718287,Brooklyn,Williamsburg,40.71637,-73.9548,Private room,5.181783550292085,7,6,0.1,2,2
16719568,Brooklyn,Greenpoint,40.72387,-73.94167,Entire home/apt,4.787491742782046,30,21,0.36,1,0
16937801,Manhattan,Harlem,40.8298,-73.94411,Private room,4.442651256490317,5,8,0.13,1,49
16944820,Bronx,Concourse Village,40.82804,-73.92024,Entire home/apt,4.382026634673881,30,54,0.83,1,161
16720574,Manhattan,Midtown,40.74434,-73.98187,Entire home/apt,5.293304824724492,30,0,0.0,1,0
16721299,Brooklyn,Williamsburg,40.71238,-73.95239,Private room,5.0106352940962555,30,0,0.0,1,0
17141413,Queens,Ridgewood,40.7073,-73.90173,Entire home/apt,4.499809670330265,1,153,2.44,1,0
17141884,Manhattan,Midtown,40.75046,-73.97126,Private room,4.0943445622221,30,1,0.02,1,0
16945093,Manhattan,Hell's Kitchen,40.75352,-73.99447,Entire home/apt,4.919980925828125,30,0,0.0,1,0
17142987,Bronx,Pelham Bay,40.84563,-73.82832,Entire home/apt,4.653960350157523,2,183,2.83,1,282
17147561,Manhattan,East Village,40.73054,-73.98196,Private room,4.31748811353631,30,254,3.94,3,0
17149950,Manhattan,Midtown,40.75078,-73.98439,Entire home/apt,5.857933154483459,30,4,0.06,1,0
16722564,Manhattan,Upper East Side,40.78141,-73.95857,Entire home/apt,5.247024072160486,30,1,0.08,3,0
16725879,Manhattan,SoHo,40.72276,-73.99932,Entire home/apt,7.153833801578843,3,1,0.02,1,0
16947113,Brooklyn,Williamsburg,40.71688,-73.95386,Private room,4.59511985013459,30,7,0.11,1,0
16730833,Brooklyn,East Flatbush,40.64025,-73.95097,Entire home/apt,4.584967478670572,2,174,3.28,4,349
17151145,Manhattan,West Village,40.73396,-74.00286,Entire home/apt,4.174387269895637,30,6,0.09,1,0
16954154,Brooklyn,Kensington,40.64349,-73.98171,Private room,4.23410650459726,120,49,0.76,2,307
17153913,Brooklyn,Greenpoint,40.72589,-73.95298,Entire home/apt,5.793013608384144,3,82,1.31,2,168
17155039,Manhattan,East Harlem,40.80026,-73.93594,Private room,3.871201010907891,30,1,0.02,1,0
16731782,Brooklyn,Windsor Terrace,40.6544,-73.97346,Entire home/apt,4.90527477843843,1,197,3.03,2,150
16734233,Queens,Sunnyside,40.74742,-73.91952,Entire home/apt,5.703782474656201,30,0,0.0,1,0
16954330,Manhattan,Harlem,40.80799,-73.95006,Private room,4.919980925828125,1,101,1.56,4,94
16959759,Brooklyn,Crown Heights,40.675552,-73.940117,Private room,4.174387269895637,30,28,0.45,1,0
16960374,Manhattan,Harlem,40.82364,-73.94993,Entire home/apt,4.700480365792417,30,5,0.08,1,0
16735801,Manhattan,Harlem,40.80166,-73.95562,Private room,4.465908118654584,1,381,5.9,2,65
17156147,Brooklyn,Crown Heights,40.67674,-73.94047,Entire home/apt,4.532599493153256,30,1,0.02,1,0
16960760,Brooklyn,Williamsburg,40.72049,-73.9595,Private room,3.871201010907891,30,3,0.05,1,0
16962471,Manhattan,Harlem,40.80486,-73.95101,Private room,5.1298987149230735,5,1,0.11,2,328
17157615,Manhattan,East Village,40.72472,-73.98755,Private room,4.983606621708336,1,108,1.67,2,14
16737042,Queens,Astoria,40.76572,-73.92725,Private room,4.30406509320417,30,0,0.0,1,0
16963544,Manhattan,Stuyvesant Town,40.73262,-73.98136,Private room,3.8918202981106265,30,1,0.02,1,0
16740081,Manhattan,Chinatown,40.71602,-73.99447,Entire home/apt,4.700480365792417,4,77,1.17,1,0
16965072,Brooklyn,Bedford-Stuyvesant,40.69291,-73.95028,Entire home/apt,5.393627546352362,10,26,0.41,1,19
16740779,Brooklyn,Williamsburg,40.70742,-73.94284,Private room,4.343805421853684,30,2,0.03,1,0
17160286,Brooklyn,Bedford-Stuyvesant,40.69085,-73.93806,Private room,3.912023005428146,2,14,1.29,3,215
17172375,Manhattan,Theater District,40.75993,-73.986,Entire home/apt,5.272999558563747,3,3,0.05,1,0
16965094,Queens,Elmhurst,40.74539,-73.88292,Private room,4.0943445622221,6,130,2.04,5,261
17173473,Queens,Rego Park,40.72627,-73.86197,Private room,3.6375861597263857,30,146,2.26,1,47
16749235,Manhattan,Lower East Side,40.71742,-73.99137,Private room,4.605170185988092,30,0,0.0,1,0
16751768,Brooklyn,Bushwick,40.68757,-73.91269,Entire home/apt,4.653960350157523,31,107,1.64,1,239
16965705,Manhattan,Washington Heights,40.83634,-73.94218,Private room,4.143134726391533,30,0,0.0,1,0
16756678,Brooklyn,Bushwick,40.69381,-73.91086,Entire home/apt,5.2832037287379885,30,1,0.02,1,0
16969156,Manhattan,Midtown,40.75858,-73.96103,Entire home/apt,4.59511985013459,30,16,0.25,1,0
16757281,Manhattan,Harlem,40.81139046,-73.95421763,Shared room,4.07753744390572,2,62,0.99,1,0
16757480,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93216,Private room,4.0943445622221,1,1,0.02,1,0
17265284,Brooklyn,Sheepshead Bay,40.60095,-73.95055,Entire home/apt,5.641907070938114,3,157,2.45,1,275
17177726,Brooklyn,Boerum Hill,40.68409,-73.98542,Entire home/apt,5.220355825078324,30,23,0.42,3,305
17178617,Brooklyn,Bushwick,40.69683,-73.93495,Private room,3.6888794541139363,30,0,0.0,1,0
17178852,Queens,Rockaway Beach,40.58515,-73.81761,Entire home/apt,5.877735781779639,3,18,2.27,1,275
17186648,Brooklyn,Crown Heights,40.67203,-73.94628,Private room,4.174387269895637,30,0,0.0,2,0
16973662,Brooklyn,Williamsburg,40.7145,-73.96028,Entire home/apt,5.181783550292085,180,16,0.26,2,301
17187942,Manhattan,East Harlem,40.80105,-73.93896,Entire home/apt,4.499809670330265,14,41,0.64,1,0
17266124,Queens,Springfield Gardens,40.66818,-73.76404,Entire home/apt,4.6443908991413725,1,494,8.21,2,341
17515870,Manhattan,Financial District,40.70769,-74.00364,Private room,4.605170185988092,30,5,0.08,1,0
17268091,Brooklyn,Crown Heights,40.67247,-73.9482,Entire home/apt,4.48863636973214,30,18,0.28,1,0
17189812,Queens,East Elmhurst,40.75662,-73.88983,Private room,4.0943445622221,2,47,0.85,1,0
17189819,Brooklyn,Bedford-Stuyvesant,40.67665,-73.91318,Private room,4.1588830833596715,1,20,0.31,1,0
17516489,Manhattan,Washington Heights,40.8501,-73.93749,Entire home/apt,7.600902459542082,30,7,0.11,2,0
17189941,Brooklyn,Williamsburg,40.71558,-73.95721,Entire home/apt,6.253828811575473,5,8,0.14,1,31
17269342,Manhattan,Hell's Kitchen,40.76328,-73.99295,Entire home/apt,5.247024072160486,7,33,0.52,1,0
17522686,Brooklyn,Prospect Heights,40.67601,-73.96594,Entire home/apt,4.867534450455582,30,2,0.03,1,0
17524075,Manhattan,East Village,40.72248,-73.98462,Private room,4.90527477843843,30,1,0.03,1,0
17270768,Brooklyn,Greenpoint,40.72533,-73.94414,Entire home/apt,5.393627546352362,2,218,3.49,2,228
17278544,Brooklyn,Greenpoint,40.7271,-73.95771,Entire home/apt,5.6240175061873385,2,38,0.6,1,263
17209680,Manhattan,East Village,40.72346,-73.98352,Private room,4.553876891600541,30,44,0.81,1,0
17524441,Manhattan,East Village,40.72823,-73.98902,Private room,4.499809670330265,30,2,0.03,1,0
17210810,Manhattan,West Village,40.73532,-74.00522,Entire home/apt,5.003946305945459,30,1,0.02,1,0
17529216,Manhattan,East Harlem,40.78608,-73.94492,Private room,4.30406509320417,30,7,0.12,3,0
17286647,Manhattan,East Village,40.72606,-73.98563,Entire home/apt,4.605170185988092,60,30,0.48,1,0
17531292,Queens,Flushing,40.76196,-73.79456,Entire home/apt,4.51085950651685,4,135,2.26,1,23
17295864,Manhattan,Upper West Side,40.78321,-73.98053,Entire home/apt,5.43372200355424,30,0,0.0,1,0
17210984,Brooklyn,Carroll Gardens,40.67978,-73.99362,Private room,4.574710978503383,3,139,2.19,1,38
17211583,Brooklyn,Bushwick,40.6987,-73.92378,Private room,4.174387269895637,30,120,1.86,3,276
17531493,Manhattan,Upper West Side,40.80076,-73.96589,Private room,4.31748811353631,30,19,0.31,1,0
17219303,Manhattan,East Village,40.72595,-73.98984,Entire home/apt,4.867534450455582,30,13,0.21,1,29
17532802,Brooklyn,Sunset Park,40.63992,-74.01289,Entire home/apt,4.174387269895637,30,1,0.02,1,0
17219608,Queens,Ridgewood,40.69635,-73.90077,Entire home/apt,4.605170185988092,30,1,0.02,1,0
17297467,Brooklyn,Flatbush,40.64874,-73.96679,Private room,4.174387269895637,30,12,0.19,1,162
17297799,Brooklyn,Williamsburg,40.71563,-73.95668,Private room,4.276666119016055,30,1,0.02,1,0
17538067,Brooklyn,Bedford-Stuyvesant,40.69621,-73.94867,Private room,4.007333185232471,30,3,0.05,1,0
17223109,Manhattan,Chelsea,40.74147,-74.00104,Entire home/apt,5.480638923341991,30,20,0.44,1,62
17539385,Manhattan,Upper East Side,40.78085,-73.94951,Entire home/apt,5.062595033026967,3,36,0.56,1,11
17297939,Manhattan,Hell's Kitchen,40.76209,-73.99612,Entire home/apt,5.3471075307174685,30,0,0.0,2,0
17302040,Brooklyn,Bedford-Stuyvesant,40.68918,-73.94398,Private room,3.912023005428146,30,1,0.02,1,0
17302836,Manhattan,Upper East Side,40.76859,-73.96123,Private room,4.48863636973214,30,2,0.03,1,0
17539808,Brooklyn,Bedford-Stuyvesant,40.68125,-73.93011,Entire home/apt,4.356708826689592,28,39,0.62,1,0
17231011,Queens,Rego Park,40.72996,-73.85507,Private room,4.248495242049359,30,39,0.61,2,365
17543505,Manhattan,Greenwich Village,40.7335,-73.99514,Entire home/apt,6.163314804034641,30,11,0.18,2,306
17233611,Manhattan,Gramercy,40.73434,-73.98961,Entire home/apt,5.771441123130016,30,1,0.16,1,90
17239021,Manhattan,East Village,40.72628,-73.98782,Private room,5.062595033026967,1,85,1.33,2,62
17239321,Manhattan,East Village,40.72979,-73.98759,Entire home/apt,4.90527477843843,30,37,0.59,2,0
17304795,Manhattan,Upper West Side,40.80204,-73.96481,Private room,4.454347296253507,30,16,0.25,1,0
17306128,Brooklyn,Bedford-Stuyvesant,40.69813,-73.96055,Private room,4.59511985013459,30,14,0.22,18,295
17306148,Brooklyn,Clinton Hill,40.69642,-73.96229,Private room,4.59511985013459,30,4,0.07,18,289
17543905,Manhattan,Chelsea,40.7456,-73.99243,Private room,4.605170185988092,30,3,0.05,1,0
17242854,Bronx,Concourse,40.83288,-73.92006,Private room,3.5553480614894135,3,26,0.42,4,154
